time	event_type	event	left	right	bottom	top
4.100	stimulus	1a	0.283	0.384	0.412	0.582
12.100	stimulus	1b	0.616	0.718	0.412	0.582
20.100	stimulus	2a	0.283	0.384	0.412	0.582
28.100	stimulus	2b	0.616	0.718	0.412	0.582
40.100	stimulus	1a	0.283	0.384	0.412	0.582
48.100	stimulus	1b	0.616	0.718	0.412	0.582
52.100	stimulus	2a	0.283	0.384	0.412	0.582
57.100	stimulus	2b	0.616	0.718	0.412	0.582
64.100	stimulus	1a	0.283	0.384	0.412	0.582
76.100	stimulus	1b	0.616	0.718	0.412	0.582
82.100	stimulus	2a	0.283	0.384	0.412	0.582
88.100	stimulus	2b	0.616	0.718	0.412	0.582
94.100	stimulus	1a	0.283	0.384	0.412	0.582
106.100	stimulus	1b	0.616	0.718	0.412	0.582
114.100	stimulus	2a	0.283	0.384	0.412	0.582
125.100	stimulus	2b	0.616	0.718	0.412	0.582
134.100	stimulus	1a	0.283	0.384	0.412	0.582
141.100	stimulus	1b	0.616	0.718	0.412	0.582
153.100	stimulus	2a	0.283	0.384	0.412	0.582
157.100	stimulus	2b	0.616	0.718	0.412	0.582
164.100	stimulus	1a	0.283	0.384	0.412	0.582
170.100	stimulus	1b	0.616	0.718	0.412	0.582
176.100	stimulus	2a	0.283	0.384	0.412	0.582
181.100	stimulus	2b	0.616	0.718	0.412	0.582
187.100	stimulus	1a	0.283	0.384	0.412	0.582
193.100	stimulus	1b	0.616	0.718	0.412	0.582
201.100	stimulus	2a	0.283	0.384	0.412	0.582
207.100	stimulus	2b	0.616	0.718	0.412	0.582
217.100	stimulus	1a	0.283	0.384	0.412	0.582
227.100	stimulus	1b	0.616	0.718	0.412	0.582
232.100	stimulus	2a	0.283	0.384	0.412	0.582
239.100	stimulus	2b	0.616	0.718	0.412	0.582
252.100	stimulus	1a	0.283	0.384	0.412	0.582
260.100	stimulus	1b	0.616	0.718	0.412	0.582
269.100	stimulus	2a	0.283	0.384	0.412	0.582
279.100	stimulus	2b	0.616	0.718	0.412	0.582
285.100	stimulus	1a	0.283	0.384	0.412	0.582
293.100	stimulus	1b	0.616	0.718	0.412	0.582
302.100	stimulus	2a	0.283	0.384	0.412	0.582
304.100	stimulus	2b	0.616	0.718	0.412	0.582
4.100	virtual	S	NA	NA	NA	NA
6.200	response	R	NA	NA	NA	NA
7.636	response	R	NA	NA	NA	NA
8.736	response	R	NA	NA	NA	NA
9.868	response	R	NA	NA	NA	NA
10.868	response	R	NA	NA	NA	NA
12.000	response	R	NA	NA	NA	NA
13.136	response	R	NA	NA	NA	NA
14.300	response	R	NA	NA	NA	NA
15.536	response	R	NA	NA	NA	NA
16.468	response	R	NA	NA	NA	NA
17.368	response	R	NA	NA	NA	NA
18.332	response	R	NA	NA	NA	NA
19.500	response	R	NA	NA	NA	NA
20.800	response	R	NA	NA	NA	NA
21.768	response	R	NA	NA	NA	NA
23.300	response	R	NA	NA	NA	NA
24.232	response	R	NA	NA	NA	NA
25.679	response	R	NA	NA	NA	NA
26.968	response	R	NA	NA	NA	NA
27.968	response	R	NA	NA	NA	NA
28.868	response	R	NA	NA	NA	NA
30.168	response	R	NA	NA	NA	NA
31.468	response	R	NA	NA	NA	NA
32.768	response	R	NA	NA	NA	NA
34.100	response	R	NA	NA	NA	NA
35.300	response	R	NA	NA	NA	NA
36.268	response	R	NA	NA	NA	NA
37.500	response	R	NA	NA	NA	NA
38.668	response	R	NA	NA	NA	NA
40.300	response	R	NA	NA	NA	NA
41.068	response	R	NA	NA	NA	NA
42.268	response	R	NA	NA	NA	NA
43.532	response	R	NA	NA	NA	NA
44.925	response	R	NA	NA	NA	NA
46.246	response	R	NA	NA	NA	NA
47.369	response	R	NA	NA	NA	NA
48.393	response	R	NA	NA	NA	NA
49.664	response	R	NA	NA	NA	NA
50.732	response	R	NA	NA	NA	NA
52.948	response	R	NA	NA	NA	NA
53.134	response	R	NA	NA	NA	NA
54.484	response	R	NA	NA	NA	NA
56.008	response	R	NA	NA	NA	NA
57.332	response	R	NA	NA	NA	NA
58.200	response	R	NA	NA	NA	NA
59.464	response	R	NA	NA	NA	NA
60.864	response	R	NA	NA	NA	NA
62.100	response	R	NA	NA	NA	NA
63.200	response	R	NA	NA	NA	NA
65.432	response	R	NA	NA	NA	NA
65.500	response	R	NA	NA	NA	NA
66.600	response	R	NA	NA	NA	NA
67.800	response	R	NA	NA	NA	NA
68.932	response	R	NA	NA	NA	NA
70.200	response	R	NA	NA	NA	NA
71.364	response	R	NA	NA	NA	NA
72.700	response	R	NA	NA	NA	NA
74.000	response	R	NA	NA	NA	NA
75.264	response	R	NA	NA	NA	NA
76.767	response	R	NA	NA	NA	NA
77.832	response	R	NA	NA	NA	NA
79.564	response	R	NA	NA	NA	NA
81.032	response	R	NA	NA	NA	NA
82.264	response	R	NA	NA	NA	NA
83.332	response	R	NA	NA	NA	NA
84.596	response	R	NA	NA	NA	NA
85.564	response	R	NA	NA	NA	NA
86.632	response	R	NA	NA	NA	NA
87.796	response	R	NA	NA	NA	NA
88.932	response	R	NA	NA	NA	NA
89.964	response	R	NA	NA	NA	NA
91.232	response	R	NA	NA	NA	NA
92.232	response	R	NA	NA	NA	NA
93.164	response	R	NA	NA	NA	NA
94.232	response	R	NA	NA	NA	NA
95.332	response	R	NA	NA	NA	NA
96.396	response	R	NA	NA	NA	NA
97.396	response	R	NA	NA	NA	NA
98.632	response	R	NA	NA	NA	NA
99.964	response	R	NA	NA	NA	NA
101.232	response	R	NA	NA	NA	NA
102.296	response	R	NA	NA	NA	NA
103.364	response	R	NA	NA	NA	NA
104.428	response	R	NA	NA	NA	NA
105.496	response	R	NA	NA	NA	NA
106.564	response	R	NA	NA	NA	NA
107.496	response	R	NA	NA	NA	NA
108.696	response	R	NA	NA	NA	NA
109.928	response	R	NA	NA	NA	NA
111.064	response	R	NA	NA	NA	NA
112.196	response	R	NA	NA	NA	NA
113.296	response	R	NA	NA	NA	NA
114.228	response	R	NA	NA	NA	NA
115.164	response	R	NA	NA	NA	NA
116.428	response	R	NA	NA	NA	NA
117.596	response	R	NA	NA	NA	NA
118.396	response	R	NA	NA	NA	NA
119.528	response	R	NA	NA	NA	NA
120.296	response	R	NA	NA	NA	NA
121.264	response	R	NA	NA	NA	NA
122.096	response	R	NA	NA	NA	NA
123.128	response	R	NA	NA	NA	NA
124.028	response	R	NA	NA	NA	NA
124.933	response	R	NA	NA	NA	NA
125.727	response	R	NA	NA	NA	NA
126.684	response	R	NA	NA	NA	NA
127.560	response	R	NA	NA	NA	NA
128.401	response	R	NA	NA	NA	NA
129.602	response	R	NA	NA	NA	NA
130.655	response	R	NA	NA	NA	NA
131.882	response	R	NA	NA	NA	NA
133.061	response	R	NA	NA	NA	NA
133.870	response	R	NA	NA	NA	NA
135.267	response	R	NA	NA	NA	NA
136.396	response	R	NA	NA	NA	NA
137.660	response	R	NA	NA	NA	NA
138.660	response	R	NA	NA	NA	NA
139.628	response	R	NA	NA	NA	NA
140.560	response	R	NA	NA	NA	NA
141.560	response	R	NA	NA	NA	NA
142.696	response	R	NA	NA	NA	NA
143.772	response	R	NA	NA	NA	NA
144.844	response	R	NA	NA	NA	NA
146.003	response	R	NA	NA	NA	NA
146.955	response	R	NA	NA	NA	NA
148.458	response	R	NA	NA	NA	NA
149.412	response	R	NA	NA	NA	NA
150.776	response	R	NA	NA	NA	NA
152.140	response	R	NA	NA	NA	NA
153.196	response	R	NA	NA	NA	NA
154.096	response	R	NA	NA	NA	NA
154.960	response	R	NA	NA	NA	NA
156.528	response	R	NA	NA	NA	NA
157.328	response	R	NA	NA	NA	NA
158.496	response	R	NA	NA	NA	NA
159.328	response	R	NA	NA	NA	NA
160.460	response	R	NA	NA	NA	NA
161.428	response	R	NA	NA	NA	NA
162.228	response	R	NA	NA	NA	NA
163.060	response	R	NA	NA	NA	NA
163.960	response	R	NA	NA	NA	NA
164.860	response	R	NA	NA	NA	NA
165.833	response	R	NA	NA	NA	NA
166.965	response	R	NA	NA	NA	NA
167.851	response	R	NA	NA	NA	NA
168.665	response	R	NA	NA	NA	NA
169.460	response	R	NA	NA	NA	NA
170.365	response	R	NA	NA	NA	NA
171.243	response	R	NA	NA	NA	NA
